accId	ACCESSORY_name	sprite
495	ACCESSORY_TIGER_KING	_호랑이왕인형모자
496	ACCESSORY_PIRATE_PRIDE	_해적의자존심
497	ACCESSORY_RABBIT_MAGIC	_토끼마술모자
498	ACCESSORY_BLACKELF_YEAR	_검은요정의귀
499	ACCESSORY_GOLDEN_TULIP	_황금튤립머리핀
500	ACCESSORY_LOVELYCHICK_HAT	_사랑의병아리모자
501	ACCESSORY_BLUE_PAJAMA	_파란파자마모자
502	ACCESSORY_PINK_PAJAMA	_핑크파자마모자
503	ACCESSORY_SHARK_HAT	_상어모자
504	ACCESSORY_STING_HAT	_스팅모자
505	ACCESSORY_CARNIBAL_HAT	_카니발모자
506	ACCESSORY_CARNIBAL_CIRCLET	_카니발서클릿
507	ACCESSORY_SHOWER_CAP	_샤워캡
508	ACCESSORY_SAMAN_BAIYA	_사만바이아
509	ACCESSORY_AQUARIUS_DIADEM	_보병궁보관
510	ACCESSORY_AQUARIUS_CROWN	_보병궁왕관
511	ACCESSORY_PISCES_DIADEM	_쌍어궁보관
512	ACCESSORY_PISCES_CROWN	_쌍어궁왕관
513	ACCESSORY_BIG_MAJESTIC2	_대형마제스틱고우트2
514	ACCESSORY_PEACOCK_FEATHER	_공작새깃털
515	ACCESSORY_RABBITEAR2	_토끼귀마개
516	ACCESSORY_FANTA_ZERO_LEMON_HAT	_환타제로레몬모자
517	ACCESSORY_SAKURA_MIST_HAT	_사쿠라미스트모자
518	ACCESSORY_SAKURA_MILK_TEA_HAT	_사쿠라밀크티모자
519	ACCESSORY_FIRST_LEAF_TEA_HAT	_일차화모자
520	ACCESSORY_LADY_TANEE_DOLL	_타니아가씨인형
521	ACCESSORY_LUNATIC_HAT	_루나틱모자
522	ACCESSORY_KING_FROG_HAT	_개구리왕자모자
523	ACCESSORY_EVIL_BONE_HAT	_마왕의뼈투구
524	ACCESSORY_KAMAGI_HAT	_까마귀모자
525	ACCESSORY_BABYDRAGON_HAT	_아기드래곤
526	ACCESSORY_SPARE_CARD	_스페어카드
527	ACCESSORY_QUATI_HAT	_콰티모자
528	ACCESSORY_TWOKAN_HAT	_투칸모자
529	ACCESSORY_SIDECAP	_사이드캡
530	ACCESSORY_JAGUAR_HAT	_재규어모자
531	ACCESSORY_ARIES_DIADEM	_백양궁보관
532	ACCESSORY_ARIES_CROWN	_백양궁왕관
533	ACCESSORY_RJC_CATHUSA	_RJC카츄사
534	ACCESSORY_REDROSE	_진홍의장미
535	ACCESSORY_KWG_BOGWAN	_금우궁보관
536	ACCESSORY_KWG_WANGAN	_금우궁왕관
537	ACCESSORY_HOLY_EGG_HAT	_성스러운달걀모자
538	ACCESSORY_OCTOPUS_HAT	_문어모자
539	ACCESSORY_LEAF_CAT_HAT	_리프캣모자
540	ACCESSORY_FUR_SEAL_HAT	_퍼씰모자
541	ACCESSORY_WILD_ROSE_HAT	_와일드로즈모자
542	ACCESSORY_SACI_HAT	_사치의모자
543	ACCESSORY_543	_무슬림여자모
544	ACCESSORY_CROWN_OF_DECEIT	_사기의왕관
545	ACCESSORY_DRAGON_ARHAT_MASK	_항룡나한가면
546	ACCESSORY_TIGER_ARHAT_MASK	_복호나한가면
547	ACCESSORY_DOLOR_HAT	_고뇌의모자
548	ACCESSORY_BRIGHT_FURY	_광휘의격노
549	ACCESSORY_RABBIT_BONNET	_토끼보닛
550	ACCESSORY_GEMINI_DIADEM	_쌍자궁보관
551	ACCESSORY_GEMINI_CROWN	_쌍자궁왕관
552	ACCESSORY_RASTA_WIG	_라스타가발
553	ACCESSORY_SAVAGE_BABY_HAT	_세비지베베모자
554	ACCESSORY_DOKEBI_HORN	_도깨비뿔
555	ACCESSORY_MOUTH_PENCIL	_입에무는연필
556	ACCESSORY_ONIGIRI_HAT	_주먹밥모자
557	ACCESSORY_SAKE	_일본술잔
558	ACCESSORY_SATGAT	_배회하는자의삿갓
559	ACCESSORY_RED_BERET	_붉은베레모
560	ACCESSORY_CANCER_DIADEM	_거해궁보관
561	ACCESSORY_CANCER_CROWN	_거해궁왕관
562	ACCESSORY_MAJESTIC_DEVIL	_마제스틱데빌혼
563	ACCESSORY_MOGIKILLER	_모기향
564	ACCESSORY_RUNE_HAIRBAND	_룬매듭머리띠
565	ACCESSORY_LEO_CROWN	_사자궁왕관
566	ACCESSORY_LEO_DIADEM	_사자궁보관
567	ACCESSORY_DESERT_PRINCE	_사막의왕자
568	ACCESSORY_SIGRUNS_WING	_사이그룬의날개
569	ACCESSORY_DONUT_MOUTH	_입에문도넛
570	ACCESSORY_YUNO_EYE	_유노의눈
571	ACCESSORY_CLOVER_MOUTH	_입에문네잎클로버
572	ACCESSORY_GUM_MOUTH	_입에문풍선껌
573	ACCESSORY_TWINGIRL_CROWN	_쌍녀궁왕관
574	ACCESSORY_TWINGIRL_BOGWAN	_쌍녀궁보관
575	ACCESSORY_BRAZIL_RIBBON	_브라질트윈리본
576	ACCESSORY_BRAZIL_BERE	_브라질베레모
577	ACCESSORY_RTC_WINNER_ONLY	_RTC우승자전용
578	ACCESSORY_RTC_SECOND_BEST	_RTC준우승자전용
579	ACCESSORY_RTC_THIRD_BEST	_RTC3등전용
580	ACCESSORY_CAMPUME_HAT	_캠푸미투구
581	ACCESSORY_LYRIA_DOLL_HAT	_리리아인형모자
582	ACCESSORY_DOROTHY_DOLL_HAT	_도로시인형모자
583	ACCESSORY_CHUNG_HAIRBAND	_청나라머리장식
584	ACCESSORY_ICE_WING_EAR	_얼음날개귀
585	ACCESSORY_TURTLE_HAT	_꼬북이모자
586	ACCESSORY_DARKNESS_HELM_J	_다크네스헬름
587	ACCESSORY_HOLY_MARCHING_HAT_J	_신성한마칭햇
588	ACCESSORY_SCOOTER_HAT_J	_스쿠터헬멧
589	ACCESSORY_IMP_HAT	_임프모자
590	ACCESSORY_SLEEPR_HAT	_슬리퍼모자
591	ACCESSORY_GRYPHON_HAT	_그리폰모자
592	ACCESSORY_RED_PIRATE_BANDANA	_붉은해적두건
593	ACCESSORY_LIBRA_CROWN	_천칭궁왕관
594	ACCESSORY_LIBRA_DIADEM	_천칭궁보관
595	ACCESSORY_FILIR_WING	_필리르의날개
596	ACCESSORY_MOOSOK_HAT	_무속인의모자
597	ACCESSORY_GOLDEN_HAT	_금관모자
598	ACCESSORY_SKULL_HOOD	_해골후드
599	ACCESSORY_ANIV_STAR_HAT	_애니버서리별모자
600	ACCESSORY_DROOPING_MOROCC_MINION	_늘어진모로크의현신
601	ACCESSORY_SOUTHERN_CROSS	_서전크로스
602	ACCESSORY_HOME_CHERRY_BLOSSOM	_고향의벚꽃
603	ACCESSORY_PIG_MONEYBOX	_돼지저금통
604	ACCESSORY_PORING_LETTER	_포링편지
605	ACCESSORY_SCORPIO_CROWN	_천헐궁왕관
606	ACCESSORY_SCORPIO_DIADEM	_천헐궁보관
607	ACCESSORY_NOTATION_HAIRBAND	_악보머리띠
608	ACCESSORY_ENGINEER_CAP	_엔지니어캡
609	ACCESSORY_HAWKEYES	_매의눈
610	ACCESSORY_TRIANGLE_RUNE	_트라이앵글룬캡
611	ACCESSORY_2009LOVE_DADDY	_2009러브대디
612	ACCESSORY_612	_병아리모자
613	ACCESSORY_PRIESTHAT	_프리스트의모자
614	ACCESSORY_NOFEAR_POQWER_HEADGEAR	_NOFEAR파워헤드기어
615	ACCESSORY_CACTUS_HAT	_선인장모자
616	ACCESSORY_SNOWMAN_HAT	_눈사람모자
617	ACCESSORY_SAGITTARIUS_CROWN	_인마궁왕관
618	ACCESSORY_SAGITTARIUS_DIADEM	_인마궁보관
619	ACCESSORY_SANTACAP	_루돌프산타모
620	ACCESSORY_ORANGE_STEM_HAT	_귤꼭지모자
621	ACCESSORY_CAPRICORN_CROWN	_마갈궁왕관
622	ACCESSORY_CAPRICORN_DIADEM	_마갈궁보관
623	ACCESSORY_RUNE_CIRCLET	_룬서클릿
624	ACCESSORY_MITRA	_미트라
625	ACCESSORY_RANGER_GOGGLES	_스나이퍼고글
626	ACCESSORY_DRIVER_BAND	_드라이버밴드
627	ACCESSORY_627	_그림자공작
628	ACCESSORY_MINSTRELSONG_HAT	_민스트럴송의모자
629	ACCESSORY_629	_마이더스의속삭임
630	ACCESSORY_630	_마력의돌모자
631	ACCESSORY_631	_불타는혼
632	ACCESSORY_632	_침묵의집행자
633	ACCESSORY_633	_바람의속삭임
634	ACCESSORY_634	_복각슈미츠의투구
635	ACCESSORY_635	_빈사의백조
636	ACCESSORY_NOAHS_HAT	_노아의모자
637	ACCESSORY_DRIVER_BAND2	_드라이버밴드_
638	ACCESSORY_SLOTH_HAT	_나무늘보의모자
639	ACCESSORY_DUNEYRR_HELM	_두네이르투구
640	ACCESSORY_RED_BUNNY_BAND	_빨간토끼머리띠
641	ACCESSORY_BUZZY_BOL_BOARD	_버지볼보드
642	ACCESSORY_BLACK_TAIL_RIBBON	_검은테일리본
643	ACCESSORY_AMISTR_CAP	_아미스트르캡
644	ACCESSORY_SAMURAI_MASK	_사무라이마스크
645	ACCESSORY_SAKURA_CORONET	_벚꽃화관
646	ACCESSORY_GOLDEN_ANGEL	_황금천사조각상
647	ACCESSORY_FOOL_DAY_HAT	_만우절투구
648	ACCESSORY_GOLDEN_SAVAGE_HAT	_골든세비지모자
649	ACCESSORY_SPLASH_HAT	_찰랑모자
650	ACCESSORY_FAMILY_HAT	_패밀리모자
651	ACCESORY_RED_NAVY_HAT	_붉은해군모자
652	ACCESORY_BERET	_해군의베레모
653	ACCESSORY_CHOCODONUT_MOUTH	_입에문초코도넛
654	ACCESSORY_BLAZING_SUN	_불타는태양
655	ACCESSORY_REMOVER_HAT	_리무버모자
656	ACCESSORY_BLUE_ARARA_HAT	_파란아라라모자
657	ACCESSORY_DROOPING_BOTO	_늘어진보토
658	ACCESSORY_TENDRILION_HAT	_텐드릴리온모자
659	ACCESSORY_PERSICA	_페르시카
660	ACCESSORY_HOPLITE_HELMET	_중장보병의투구
661	ACCESSORY_3DGLASS	_3D안경
662	ACCESSORY_YELLOWBUNNY_HAIRBAND	_노란토끼머리띠
663	ACCESSORY_PINKBUNNY_HAIRBAND	_핑크토끼머리띠
664	ACCESSORY_GREENBUNNY_HAIRBAND	_그린토끼머리띠
665	ACCESSORY_OLD_ELFEAR	_고대요정의귀
666	ACCESSORY_THA_MAERO_MASK	_타나토스의슬픔가면
667	ACCESSORY_THANATOS_MAI_MASK	_타나토스의증오가면
668	ACCESSORY_TENKAIPPIN_RAMEN	_천하일품라면
669	ACCESSORY_FISHPIN	_물고기핀
670	ACCESSORY_RED_DRESS_HAT	_빨간드레스햇
671	ACCESSORY_PASSION_FB_HAT	_열정의축구공모자
672	ACCESSORY_COOL_FB_HAT	_냉철의축구공모자
673	ACCESSORY_VICTORY_FB_HAT	_승리의축구공모자
674	ACCESSORY_GLORY_FB_HAT	_영광의축구공모자
675	ACCESSORY_UMBALA_SPIRIT	_움발라의혼
676	ACCESSORY_HATTAH_BLACK	_하타블랙
677	ACCESSORY_GARUDA_HAT	_가루다햇
678	ACCESSORY_RWC2010_INDONESIA	_RWC2010인도네시아
679	ACCESSORY_BLOODY_ANGEL_HAIRBAND	_블러디천사의머리띠
680	ACCESSORY_BLOODY_ANGELWING_EAR	_블러디천사날개귀
681	ACCESSORY_SHINING_SUNFLOWER	_빛나는해바라기
682	ACCESSORY_PARADISE_HAT	_낙원단모자2
683	ACCESSORY_RTC_WINNER_HEADGEAR	_RTC우승자투구
684	ACCESSORY_RTC_2ND_HEADGEAR	_RTC준우승자투구
685	ACCESSORY_RTC_3RD_HEADGEAR	_RTC3등투구
686	ACCESSORY_JATI_CROWN	_자티왕관
687	ACCESSORY_EVILMARCHER_HAT	_사악한마칭햇
688	ACCESSORY_THUNDERSTORM_CLOUD	_벼락구름
689	ACCESSORY_DOKKEBI_MASK	_도깨비가면
690	ACCESSORY_WARTERMELON_HAT	_수박모자
691	ACCESSORY_DARK_PUMPKIN_HAT	_음침한호박모자
692	ACCESSORY_DROOPING_NEKO_CRU	_타레네코크루
693	ACCESSORY_THA_DESPERO_MASK	_타나토스의절망가면
694	ACCESSORY_DROOPING_PERMETER	_늘어진퍼머터
695	ACCESSORY_BUTTERFLYWINGS_EAR	_나비날개귀
696	ACCESSORY_SCREW_STUCK_HEAD	_머리박힌나사
697	ACCESSORY_HEART_EYEBANDAGE1	_하트눈안대1
698	ACCESSORY_HEART_EYEBANDAGE2	_하트눈안대2
699	ACCESSORY_CHICKEN_BILL	_닭부리
700	ACCESSORY_CHARLIES_BEARD	_찰리의수염
701	ACCESSORY_YELLOW_HAT	_노란햇
702	ACCESSORY_SINGING_BIRD	_노래하는새
703	ACCESSORY_CHICKEN_CREST	_닭벼슬
704	ACCESSORY_RAINBOW	_무지개
705	ACCESSORY_RAIN_CLOUD	_비구름
706	ACCESSORY_CHARLIES_HAT	_찰리의모자
707	ACCESSORY_MINI_CROWN1	_미니크라운1
708	ACCESSORY_HEART_RIBBON_BAND	_하트리본머리띠
709	ACCESSORY_HONEYBEE_HAT	_꿀벌모자
710	ACCESSORY_FANCY_PHANTOM_MAS	_화려한팬텀마스크
711	ACCESSORY_PUPPY_GRASS	_강아지풀
712	ACCESSORY_DEVIL_WHISPER	_악마의속삭임
713	ACCESSORY_SKULL_CAP	_스컬캡
714	ACCESSORY_EVIL_MASK	_악마의가면
715	ACCESSORY_LITTLE_FHAT	_리틀페더햇
716	ACCESSORY_LOVE_GUARD	_박애의수호
717	ACCESSORY_WITCHS_HAT	_마녀의모자
718	ACCESSORY_BLACKRABBIT_BAND	_검은토끼헤어밴드
719	ACCESSORY_WHITERABBIT_BAND	_흰토끼헤어밴드
720	ACCESSORY_LOVER_IN_MOUTH	_입안의연인
721	ACCESSORY_CAMPUS_FESTIVAL	_캠퍼스페스티발
722	ACCESSORY_TAINI_CAP	_타이니모자
723	ACCESSORY_BUTTERFLY_HAIRPIN	_나비머리핀
724	ACCESSORY_ASGARD_BLESS	_아스가르드의축복
725	ACCESSORY_GALAXY_CIRCLET	_갤럭시서클릿
726	ACCESSORY_MALANGDO_HAT	_말랑도모자
727	ACCESSORY_MINI_TREE	_미니트리
728	ACCESSORY_KING_PRAWN_HAT	_왕새우모자
729	ACCESSORY_GENERAL_HELMET	_장군의투구
730	ACCESSORY_SINSUNCHO_HAT	_신선초모자
731	ACCESSORY_B_FEATHER_BERET	_검은깃털베레모
732	ACCESSORY_BONE_HAT	_해골모자
733	ACCESSORY_HEART_WING_HAIRBAND	_하트날개헤어밴드
734	ACCESSORY_LOVE_PIECE	_사랑의조각
735	ACCESSORY_ST_PAT_HAT	_레프리컨의모자
736	ACCESSORY_NUT_DONUT_MOUTH	_입에문너트도넛
737	ACCESSORY_STRETCHED_NOSE	_늘어난코
738	ACCESSORY_SOFT_SHEEP_HAT	_부드러운양모자
739	ACCESSORY_ANCIENT_GOLD_ADORNMENT	_고대의금장식
740	ACCESSORY_LUCKY_HAT	_행운의모자
741	ACCESSORY_WHITE_FEATHER	_화이트페더
742	ACCESSORY_LORD_OF_DEATH	_죽은자의투구
743	ACCESSORY_WUNDERKAMMER	_브다칸마
744	ACCESSORY_YINYANG_EARRING	_태극귀걸이
745	ACCESSORY_9TH_ANNIVERSARY	_9주년기념모자
746	ACCESSORY_YGGDRASIL_CROWN	_이그드라실왕관
747	ACCESSORY_RED_TIGER_MASK	_빨간타이거마스크
748	ACCESSORY_BLUE_TIGER_MASK	_파란타이거마스크
749	ACCESSORY_NAVY_DROOPING_KITTY	_남색늘어진고양이
750	ACCESSORY_BROWN_DROOPING_KITTY	_갈색늘어진고양이
751	ACCESSORY_ORANGE_BUNNY_BAND	_오렌지토끼머리띠
752	ACCESSORY_VIOLET_BUNNY_BAND	_바이올렛토끼머리띠
753	ACCESSORY_BLUE_BUNNY_BAND	_블루토끼머리띠
754	ACCESSORY_SILVAH_BUNNY_BAND	_실버토끼머리띠
755	ACCESSORY_STRAWBERRY_HAT	_딸기모자
756	ACCESSORY_NESTEA_HAT	_네스티모자
757	ACCESSORY_HORN_OF_ANCIENT	_고대인의뿔
758	ACCESSORY_SPROUT_HAT	_새싹모자
759	ACCESSORY_MERCURY_HELM	_머큐리의투구
760	ACCESSORY_MASK_OF_BLACKDEVIL	_검은악마의가면
761	ACCESSORY_CATEAR_BERET	_고양이귀베레모
762	ACCESSORY_RED_TAMOSHANTER	_빨간빵모자
763	ACCESSORY_WATERMELON_OF_A_MOUTHFUL	_한입수박
764	ACCESSORY_1ST_ROCKET_HELM	_1등로켓투구
765	ACCESSORY_2ND_ROCKET_HELM	_2등로켓투구
766	ACCESSORY_DARK_AGE	_다크에이지
767	ACCESSORY_TEAR_DROP	_티어드롭
768	ACCESSORY_3RD_ROCKET_HELM	_3등로켓투구
769	ACCESSORY_RWC_ROCKET_HELM	_RWC로켓투구
770	ACCESSORY_WHITE_MUSANG_HAT	_백무상모자
771	ACCESSORY_BLACK_MUSANG_HAT	_흑무상모자
772	ACCESSORY_INJURED_EYEPATCH	_부상자의안대
773	ACCESSORY_LONG_TONGUE	_긴혓바닥
774	ACCESSORY_ONIGIRI_IN_MOUTH	_입에무는주먹밥
775	ACCESSORY_AIRPLANE_HAT	_비행기모자
776	ACCESSORY_THIEF_BANDANA	_도적두건
777	ACCESSORY_GELATO_HAT	_젤라또모자
778	ACCESSORY_7TH_ANNI_HAT_B	_7주년기념모자_B
779	ACCESSORY_HEART_EYEBANDAGE	_하트안대
780	ACCESSORY_FULL_MOON	_보름달
781	ACCESSORY_TARE_DOMOVOI	_타레도모붜이
782	ACCESSORY_FALCON_MASK	_팔콘마스크
783	ACCESSORY_DESERT_WOLF_HAT	_데저트울프모자
784	ACCESSORY_DROOPING_ALICEL	_풀죽은엘리스모자
785	ACCESSORY_PETITE_CHEF_HAT	_리본요리사모자
786	ACCESSORY_PORING_CLIP_YELLOW	_노란포링머리핀
787	ACCESSORY_PORING_CLIP_PINK	_분홍포링머리핀
788	ACCESSORY_PORING_CLIP_GREEN	_녹색포링머리핀
789	ACCESSORY_PORING_CLIP_BLUE	_파란포링머리핀
790	ACCESSORY_BRIDES_BOW	_신부의리본
791	ACCESSORY_CITRON_HAT	_유자모자
792	ACCESSORY_NAVY_HAT	_해군사관모자
793	ACCESSORY_STARFISH_BAND	_불가사리머리띠
794	ACCESSORY_RIBBON_MAGICIANHAT	_리본마술사모자
795	ACCESSORY_SCISSORS_REPLICA	_가위손모형
796	ACCESSORY_ROCK_REPLICA	_바위손모형
797	ACCESSORY_PAPER_REPLICA	_보손모형
798	ACCESSORY_SAILOR_HAT	_바닷사람의모자
799	ACCESSORY_MILKCOW_HAT	_젖소모자
800	ACCESSORY_STAR_EYEBANDAGE	_별모양안대
801	ACCESSORY_TONGUE_CHARM	_혓바닥부적
802	ACCESSORY_LUDE_MASK	_루드마스크
803	ACCESSORY_IGNIS_CAP	_이그니스캡
804	ACCESSORY_VANARGAND_HELM	_바나르간드의투구
805	ACCESSORY_DEVI_HEADPHONE	_데비루치헤드폰
806	ACCESSORY_SS_BANDANA	_비밀결사단의두건
807	ACCESSORY_THIEF_SPECTACLE	_괴도의외눈안경
808	ACCESSORY_BOITATA_HAT	_보이타타모자
809	ACCESSORY_INDIAN_FEATHER	_인디안깃털머리띠
810	ACCESSORY_BLITZ_HELMET	_기동형투구
811	ACCESSORY_ANTLER_GENTLEHAT	_사슴뿔신사모자
812	ACCESSORY_SUNGLASS_BASEBALLCAP	_선글라스야구모자
813	ACCESSORY_BLIND_GLASS	_블라인드안경
814	ACCESSORY_ORANGE_MOUTH	_입에무는오렌지
815	ACCESSORY_COMPACTDISK_MOUTH	_입에무는콤팩트디스크
816	ACCESSORY_CAT_LACE_HEADBAND	_고양이레이스머리띠
817	ACCESSORY_TARE_POPEDOLL	_타레교황인형모자
818	ACCESSORY_HANDKERCHIEF_MOUTH	_입에무는손수건
819	ACCESSORY_COWHIDE_HAT	_소가죽모자
820	ACCESSORY_FLYWING_HAT	_비행날개모자
821	ACCESSORY_GREENAPPLE_HAT	_청사과모자
822	ACCESSORY_HEXAGON_GLASSES	_육각안경
823	ACCESSORY_CHERRYBLOSSOMS_MOUTH	_입에무는벚꽃가지
824	ACCESSORY_GREENONION_MOUTH	_입에무는대파
825	ACCESSORY_ABACUS_MOUTH	_입에무는주판
826	ACCESSORY_FROGHAT_T	_개구리모자_대만
827	ACCESSORY_PUPPY_EAR_HAT	_강아지귀모자
828	ACCESSORY_TEAR	_눈물
829	ACCESSORY_CARROT_MOUTH	_입에무는홍당무
830	ACCESSORY_FANCY_HIGHCAP	_화려한하이캡
831	ACCESSORY_STAR_DUST_HAIRBAND	_스타더스트헤어밴드
832	ACCESSORY_2011_RMSC	_2011_RMSC
836	ACCESSORY_RUDOLPH_HEADBAND	_루돌프머리띠
837	ACCESSORY_MIC_HAT	_마이크모자
838	ACCESSORY_SLEEPINGCAT_HAT	_잠자는고양이모자
839	ACCESSORY_TW_REDBANDANA	_빨간두건
840	ACCESSORY_PHOENIX_HELMET	_봉황관
841	ACCESSORY_ORANGE_HAT	_오렌지모자
842	ACCESSORY_SYRINGE_MOUTH	_입에무는주사기
843	ACCESSORY_CHEESE_CRACK_MOUTH	_입에무는치즈과자
844	ACCESSORY_HUNGRY_BIGFISH_HAT	_굶주린대어모자
845	ACCESSORY_RABBIT_RIBBON_HAT	_토끼리본모자
846	ACCESSORY_ANTIQUITY_HELMET	_고대의문관
847	ACCESSORY_SHAVE_CREAM	_면도용크림
848	ACCESSORY_PLANTSTEM_MOUTH	_입에무는식물줄기
849	ACCESSORY_OLIVER_WOLF_HOOD	_올리버늑대후드
850	ACCESSORY_INSECTIVOROUS_PLANT_HAIRPIN	_식충식물의헤어핀
851	ACCESSORY_CAN_HAT	_캔모자
852	ACCESSORY_CANNIBAL_FLOW_HAT	_식인꽃모자
853	ACCESSORY_CANDY_HAT	_캔디모자
854	ACCESSORY_BLACKSWEATER_HAT	_블랙스웨터모자
855	ACCESSORY_SUGARFRUIT_MOUTH	_입에무는설탕과일
856	ACCESSORY_UNIQUE_GLASSES	_독특한패션안경
857	ACCESSORY_FAN_MOUTH	_입에무는부채
858	ACCESSORY_MONKYCOAT_HAT	_원숭이털모자
859	ACCESSORY_DRINKINGHIPPO_HAT	_물먹는하마모자
860	ACCESSORY_THOTH_OFFCIAL_HAT	_토트신관의투구
861	ACCESSORY_STRAWBERRY_MOUTH	_입에무는딸기
862	ACCESSORY_FLIP_HAT	_플립모자
863	ACCESSORY_ASCENSION_BLACK_DRAGON	_승천블랙드래곤
864	ACCESSORY_ROSE_HEADBAND	_장미머리띠
865	ACCESSORY_SWEETVALENTINE_HAT	_스위트발렌타인모자
866	ACCESSORY_AURAQUARTZ_CROWN	_오러쿼츠의왕관
867	ACCESSORY_RABBIT_KNITHAT	_토끼귀니트모자
868	ACCESSORY_SKYMET	_스카이멧
869	ACCESSORY_SEDORA_HAT	_세도라의모자
870	ACCESSORY_AEGIR_HELM	_에길헬름
871	ACCESSORY_MVP_BASKETHAT	_MVP농구모자
872	ACCESSORY_CRITURA_HAT	_크리투라학원모자
873	ACCESSORY_MAGICAL_BOOSTER	_매지컬부스터
874	ACCESSORY_10TH_PORING_HAT	_10주년포링모
875	ACCESSORY_TARE_TINKER_BELL	_타레요정의귀
876	ACCESSORY_MASK_OF_FOTIA	_포티어의가면
877	ACCESSORY_WHITE_SCHOOL_HAT	_하얀학생모
878	ACCESSORY_CARNATION_HAIRBAND	_카네이션머리띠
879	ACCESSORY_STRONGMAN_HAIR	_강한자의헤어
880	ACCESSORY_WILL_O_WISP	_1
882	ACCESSORY_CHUNG_E_SOUL	_청이의영혼
884	ACCESSORY_CHOCOSTICK_MOUTH	_입에무는초코스틱
885	ACCESSORY_COLD_BREATH	_냉기입김
886	ACCESSORY_IFRIT_EYE	_이프리트의눈
887	ACCESSORY_GOLDCOIN_PORING_HAT	_금원보포링의모자
888	ACCESSORY_MAJORUROS_HORN	_메이저우로스의뿔
889	ACCESSORY_POKERCARD_MOUTH	_입에무는포커카드
890	ACCESSORY_NG_RIDEWORD	_저주받은책
891	ACCESSORY_ADVENTURER_HAT	_모험가의모자
892	ACCESSORY_T_RICEBALL	_대만주먹밥
893	ACCESSORY_BLOOD_SUCKER	_블러드서커
894	ACCESSORY_B_SHIBAINU_HAT	_검은시바이누모자
895	ACCESSORY_SAINTCROBOKE	_성스러운크로브크
896	ACCESSORY_SCRATIST_HAT	_스크랫모자
897	ACCESSORY_LAMPOFALADDIN	_알라딘의램프
898	ACCESSORY_PINK_BUNNYBAND	_분홍토끼머리띠
899	ACCESSORY_POS_SPORE_HAT	_포이즌스포아모자
900	ACCESSORY_RAINBOWPORING	_무지개포링모자
901	ACCESSORY_INDONESIA_ID_SAK	_인도네시아삿갓
902	ACCESSORY_VICTORY1ST	_RWC승리의왕관_빨강
903	ACCESSORY_VICTORY2ND	_RWC승리의왕관_파랑
904	ACCESSORY_VICTORY3RD	_RWC승리의왕관_검정
905	ACCESSORY_KINGPORING	_킹포링모자
906	ACCESSORY_ANEMOS	_아네모스가면
907	ACCESSORY_MISSING_F_ANGEL	_타천사의분실물
908	ACCESSORY_SHRINE_MAIDEN_HAT	_성자의리본모자
909	ACCESSORY_KIEHL_DOLL	_풀죽은키엘모자
910	ACCESSORY_ALIOT_DOLL	_풀죽은엘리엇모자
911	ACCESSORY_MAGICIAN_NIGHT_CAP	_매지션의나이트캡
912	ACCESSORY_ORDINARY_BLACK_MAGE_HAT	_평범한블랙매지션햇
913	ACCESSORY_NIGHT_SPARROW_HAT	_나이트스패로우햇
914	ACCESSORY_VICTORY8	_RWC승리의왕관_8강
915	ACCESSORY_BLUE_ANGEL_HAIRBAND	_딥블루천사의머리띠
916	ACCESSORY_PINK_ANGEL_HAIRBAND	_핑크천사의머리띠
917	ACCESSORY_NERO	_네로가면
918	ACCESSORY_GEE	_기의가면
919	ACCESSORY_J_BOSS_HAT	_보스모자
920	ACCESSORY_ROSE_CASQUETTE	_장미카스캐트
921	ACCESSORY_THORNWOOD_BAND	_가시나무헤어밴드
922	ACCESSORY_ECLIPSE_HAT	_이클립스모자
923	ACCESSORY_BLACKRABBIT_HAT	_검은토끼모자
924	ACCESSORY_YELLOWCITRON_HAT	_노랑유자모자
925	ACCESSORY_WING_GLASSES	_날개안경
926	ACCESSORY_WHITECAT_EAR	_하얀새끼고양이귀
927	ACCESSORY_ANGEL_SCHOOLHAT	_천사학생모
928	ACCESSORY_DEVIL_SCHOOLHAT	_악마학생모
929	ACCESSORY_H_ANGEL_SCHOOLHAT	_진화된천사학생모
930	ACCESSORY_H_DEVIL_SCHOOLHAT	_진화된악마학생모
931	ACCESSORY_MOUTH_RED_PENCIL	_입에무는빨간연필
932	ACCESSORY_MOUTH_BLUE_PENCIL	_입에무는파란연필
933	ACCESSORY_ELDERCROWN	_엘더크라운
934	ACCESSORY_FIVE_COLOR_FEATHER	_오색깃털장식
935	ACCESSORY_IMPERIAL_FEATHER	_임페리얼페더
936	ACCESSORY_BANKRUPTCY_MASK	_파산자의가면
937	ACCESSORY_MONEYLOSE_MIND	_돈을잃은자의마음
938	ACCESSORY_SWEET_BONNET	_스위트보넷
939	ACCESSORY_WOODIE_HAT	_초록이모자
940	ACCESSORY_VALKYRIE_CIRCLET	_발키리의서클릿
941	ACCESSORY_BROWN_HELM	_흙빛의투구
942	ACCESSORY_2012_RMSC_1	_2012RMSCNO1
943	ACCESSORY_2012_RMSC_2	_2012RMSCNO2
944	ACCESSORY_2012_RMSC_3	_2012RMSCNO3
945	ACCESSORY_2012_RMSC_4	_2012RMSCNO4
946	ACCESSORY_ROLFVONZIEGE_666	_랄프폰지게666세
947	ACCESSORY_WISH_LAMP	_소원성취천등
948	ACCESSORY_CIRCLET_OF_MARIN	_마린의관
